model,draw,policy,task,metric,value,status,source,source_sha256,map_hash,num_fewshot,lm_eval_version,paired_ci,reason,samples,delta_vs_baseline,uncertainty
llama8b,seed0,joint,hellaswag,acc_norm,0.783011352320255,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_llama8b_n16_k3_attempt1/lmeval/lmeval_report.json,e2e9f49a8810e2caedb7ff287f2eee998fa0014402261339e6c2a8a50cbad97a,0920f55ddc053a5f5a8b0d046d0b74a62d4abafcad5e36051d7682da961e1f2b,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
llama8b,seed0,joint,openbookqa,acc_norm,0.436,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_llama8b_n16_k3_attempt1/lmeval/lmeval_report.json,e2e9f49a8810e2caedb7ff287f2eee998fa0014402261339e6c2a8a50cbad97a,0920f55ddc053a5f5a8b0d046d0b74a62d4abafcad5e36051d7682da961e1f2b,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
llama8b,seed0,joint,boolq,acc,0.8058103975535168,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_llama8b_n16_k3_attempt1/lmeval/lmeval_report.json,e2e9f49a8810e2caedb7ff287f2eee998fa0014402261339e6c2a8a50cbad97a,0920f55ddc053a5f5a8b0d046d0b74a62d4abafcad5e36051d7682da961e1f2b,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
llama8b,seed0,joint,winogrande,acc,0.7237569060773481,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_llama8b_n16_k3_attempt1/lmeval/lmeval_report.json,e2e9f49a8810e2caedb7ff287f2eee998fa0014402261339e6c2a8a50cbad97a,0920f55ddc053a5f5a8b0d046d0b74a62d4abafcad5e36051d7682da961e1f2b,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
llama8b,seed0,joint,piqa,acc_norm,0.7965179542981502,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_llama8b_n16_k3_attempt1/lmeval/lmeval_report.json,e2e9f49a8810e2caedb7ff287f2eee998fa0014402261339e6c2a8a50cbad97a,0920f55ddc053a5f5a8b0d046d0b74a62d4abafcad5e36051d7682da961e1f2b,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
llama8b,seed0,joint,mmlu,acc,0.6110952855718559,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_llama8b_n16_k3_attempt1/lmeval/lmeval_report.json,e2e9f49a8810e2caedb7ff287f2eee998fa0014402261339e6c2a8a50cbad97a,0920f55ddc053a5f5a8b0d046d0b74a62d4abafcad5e36051d7682da961e1f2b,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
llama8b,seed0,ce_matched,arc_easy,,,coverage_gap,,,f1f534b8100d1263b41e0c8696db0d060a05cfe430b7572fd48400f288b5b4f4,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,ce_matched,arc_challenge,,,coverage_gap,,,f1f534b8100d1263b41e0c8696db0d060a05cfe430b7572fd48400f288b5b4f4,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,ce_matched,hellaswag,,,coverage_gap,,,f1f534b8100d1263b41e0c8696db0d060a05cfe430b7572fd48400f288b5b4f4,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,ce_matched,openbookqa,,,coverage_gap,,,f1f534b8100d1263b41e0c8696db0d060a05cfe430b7572fd48400f288b5b4f4,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,ce_matched,boolq,,,coverage_gap,,,f1f534b8100d1263b41e0c8696db0d060a05cfe430b7572fd48400f288b5b4f4,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,ce_matched,winogrande,,,coverage_gap,,,f1f534b8100d1263b41e0c8696db0d060a05cfe430b7572fd48400f288b5b4f4,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,ce_matched,piqa,,,coverage_gap,,,f1f534b8100d1263b41e0c8696db0d060a05cfe430b7572fd48400f288b5b4f4,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,ce_matched,mmlu,,,coverage_gap,,,f1f534b8100d1263b41e0c8696db0d060a05cfe430b7572fd48400f288b5b4f4,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,kl_matched,arc_easy,,,coverage_gap,,,f0287d19a5600c21295d1936215a9be8205bda7e3b070840528af44141102e01,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,kl_matched,arc_challenge,,,coverage_gap,,,f0287d19a5600c21295d1936215a9be8205bda7e3b070840528af44141102e01,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,kl_matched,hellaswag,,,coverage_gap,,,f0287d19a5600c21295d1936215a9be8205bda7e3b070840528af44141102e01,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,kl_matched,openbookqa,,,coverage_gap,,,f0287d19a5600c21295d1936215a9be8205bda7e3b070840528af44141102e01,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,kl_matched,boolq,,,coverage_gap,,,f0287d19a5600c21295d1936215a9be8205bda7e3b070840528af44141102e01,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,kl_matched,winogrande,,,coverage_gap,,,f0287d19a5600c21295d1936215a9be8205bda7e3b070840528af44141102e01,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,kl_matched,piqa,,,coverage_gap,,,f0287d19a5600c21295d1936215a9be8205bda7e3b070840528af44141102e01,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
llama8b,seed0,kl_matched,mmlu,,,coverage_gap,,,f0287d19a5600c21295d1936215a9be8205bda7e3b070840528af44141102e01,,,,No matching full8 map result; secondary evaluation not yet scheduled. PPL anchor success is not accuracy validation.,,,
qwen4b,seed0,baseline,arc_easy,acc_norm,0.7487373737373737,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_four_over_six_attempt1/lmeval/lmeval_report.json,cef352d80ba9ef02a20824652872687019a955e0c9bb6df25ce8c5b55f6dac34,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,baseline,arc_challenge,acc_norm,0.4906143344709898,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_four_over_six_attempt1/lmeval/lmeval_report.json,cef352d80ba9ef02a20824652872687019a955e0c9bb6df25ce8c5b55f6dac34,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,baseline,hellaswag,acc_norm,0.6619199362676758,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_four_over_six_attempt1/lmeval/lmeval_report.json,cef352d80ba9ef02a20824652872687019a955e0c9bb6df25ce8c5b55f6dac34,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,baseline,openbookqa,acc_norm,0.388,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_four_over_six_attempt1/lmeval/lmeval_report.json,cef352d80ba9ef02a20824652872687019a955e0c9bb6df25ce8c5b55f6dac34,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,baseline,boolq,acc,0.8314984709480122,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_four_over_six_attempt1/lmeval/lmeval_report.json,cef352d80ba9ef02a20824652872687019a955e0c9bb6df25ce8c5b55f6dac34,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,baseline,winogrande,acc,0.6290449881610103,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_four_over_six_attempt1/lmeval/lmeval_report.json,cef352d80ba9ef02a20824652872687019a955e0c9bb6df25ce8c5b55f6dac34,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,baseline,piqa,acc_norm,0.7295973884657236,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_four_over_six_attempt1/lmeval/lmeval_report.json,cef352d80ba9ef02a20824652872687019a955e0c9bb6df25ce8c5b55f6dac34,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,baseline,mmlu,acc,0.6615866685657313,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_four_over_six_attempt1/lmeval/lmeval_report.json,cef352d80ba9ef02a20824652872687019a955e0c9bb6df25ce8c5b55f6dac34,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,joint,arc_easy,acc_norm,0.7487373737373737,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_n16_k3_attempt1/lmeval/lmeval_report.json,ff117a7a94df06a22746d597d865175ece03b8de0de5cbb2a4d429aa791620b7,188bf0e51c372cd831b158e457ede4b53121f0513261f39df8403971b20c01e8,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,joint,arc_challenge,acc_norm,0.5051194539249146,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_n16_k3_attempt1/lmeval/lmeval_report.json,ff117a7a94df06a22746d597d865175ece03b8de0de5cbb2a4d429aa791620b7,188bf0e51c372cd831b158e457ede4b53121f0513261f39df8403971b20c01e8,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,joint,hellaswag,acc_norm,0.6701852220673172,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_n16_k3_attempt1/lmeval/lmeval_report.json,ff117a7a94df06a22746d597d865175ece03b8de0de5cbb2a4d429aa791620b7,188bf0e51c372cd831b158e457ede4b53121f0513261f39df8403971b20c01e8,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,joint,openbookqa,acc_norm,0.38,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_n16_k3_attempt1/lmeval/lmeval_report.json,ff117a7a94df06a22746d597d865175ece03b8de0de5cbb2a4d429aa791620b7,188bf0e51c372cd831b158e457ede4b53121f0513261f39df8403971b20c01e8,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,joint,boolq,acc,0.8397553516819571,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_n16_k3_attempt1/lmeval/lmeval_report.json,ff117a7a94df06a22746d597d865175ece03b8de0de5cbb2a4d429aa791620b7,188bf0e51c372cd831b158e457ede4b53121f0513261f39df8403971b20c01e8,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,joint,winogrande,acc,0.6503551696921863,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_n16_k3_attempt1/lmeval/lmeval_report.json,ff117a7a94df06a22746d597d865175ece03b8de0de5cbb2a4d429aa791620b7,188bf0e51c372cd831b158e457ede4b53121f0513261f39df8403971b20c01e8,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,joint,piqa,acc_norm,0.7372143634385201,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_n16_k3_attempt1/lmeval/lmeval_report.json,ff117a7a94df06a22746d597d865175ece03b8de0de5cbb2a4d429aa791620b7,188bf0e51c372cd831b158e457ede4b53121f0513261f39df8403971b20c01e8,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,joint,mmlu,acc,0.6615866685657313,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V32_acc_full8_qwen4b_n16_k3_attempt1/lmeval/lmeval_report.json,ff117a7a94df06a22746d597d865175ece03b8de0de5cbb2a4d429aa791620b7,188bf0e51c372cd831b158e457ede4b53121f0513261f39df8403971b20c01e8,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
qwen4b,seed0,ce_matched,arc_easy,acc_norm,0.7571548821548821,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,9ff4503c8c41a1357248869ad0968811d40ca2036460c6245140889fa753c553,,,,,2376,0.008417508417508417,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,ce_matched,arc_challenge,acc_norm,0.5238907849829352,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,9ff4503c8c41a1357248869ad0968811d40ca2036460c6245140889fa753c553,,,,,1172,0.033276450511945395,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,ce_matched,hellaswag,acc_norm,0.6721768571997611,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,9ff4503c8c41a1357248869ad0968811d40ca2036460c6245140889fa753c553,,,,,10042,0.010256920932085242,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,ce_matched,openbookqa,acc_norm,0.402,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,9ff4503c8c41a1357248869ad0968811d40ca2036460c6245140889fa753c553,,,,,500,0.014,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,ce_matched,boolq,acc,0.8351681957186544,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,9ff4503c8c41a1357248869ad0968811d40ca2036460c6245140889fa753c553,,,,,3270,0.003669724770642202,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,ce_matched,winogrande,acc,0.6322020520915549,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,9ff4503c8c41a1357248869ad0968811d40ca2036460c6245140889fa753c553,,,,,1267,0.0031570639305445935,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,ce_matched,piqa,acc_norm,0.7475516866158868,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,9ff4503c8c41a1357248869ad0968811d40ca2036460c6245140889fa753c553,,,,,1838,0.017954298150163223,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,ce_matched,mmlu,acc,0.6643640507050278,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,9ff4503c8c41a1357248869ad0968811d40ca2036460c6245140889fa753c553,,,,,14042,0.0027773821392963966,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,kl_matched,arc_easy,acc_norm,0.7449494949494949,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,0b8a87d581c779c0427a85385888bb844b97ae7b9c5bee542f634c894228a3c4,,,,,2376,-0.003787878787878788,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,kl_matched,arc_challenge,acc_norm,0.48976109215017066,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,0b8a87d581c779c0427a85385888bb844b97ae7b9c5bee542f634c894228a3c4,,,,,1172,-0.0008532423208191126,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,kl_matched,hellaswag,acc_norm,0.6736705835490938,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,0b8a87d581c779c0427a85385888bb844b97ae7b9c5bee542f634c894228a3c4,,,,,10042,0.011750647281418045,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,kl_matched,openbookqa,acc_norm,0.4,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,0b8a87d581c779c0427a85385888bb844b97ae7b9c5bee542f634c894228a3c4,,,,,500,0.012,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,kl_matched,boolq,acc,0.8366972477064221,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,0b8a87d581c779c0427a85385888bb844b97ae7b9c5bee542f634c894228a3c4,,,,,3270,0.005198776758409786,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,kl_matched,winogrande,acc,0.6053670086819258,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,0b8a87d581c779c0427a85385888bb844b97ae7b9c5bee542f634c894228a3c4,,,,,1267,-0.02367797947908445,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,kl_matched,piqa,acc_norm,0.7459194776931447,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,0b8a87d581c779c0427a85385888bb844b97ae7b9c5bee542f634c894228a3c4,,,,,1838,0.01632208922742111,Points only; no accuracy safety or non-inferiority claim
qwen4b,seed0,kl_matched,mmlu,acc,0.6642216208517305,validated_new,research_runs/mixfp4_selector_characterization_20260921T133858Z/runs/secondary_accuracy_qwen4b_attempt2_guarded/lmeval/lmeval_report.json,68aacd9cfc4fb634a21ed752239800b0eb5a824e8be3be64617b1de07c4d7ccf,0b8a87d581c779c0427a85385888bb844b97ae7b9c5bee542f634c894228a3c4,,,,,14042,0.0026349522859991452,Points only; no accuracy safety or non-inferiority claim
mistral7b,seed0,baseline,arc_easy,acc_norm,0.7807239057239057,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_four_over_six_attempt1/lmeval/lmeval_report.json,8a83714df0430b61096297f42124a091272d8ec63b67988baed52bffa1b44823,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,baseline,arc_challenge,acc_norm,0.5204778156996587,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_four_over_six_attempt1/lmeval/lmeval_report.json,8a83714df0430b61096297f42124a091272d8ec63b67988baed52bffa1b44823,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,baseline,hellaswag,acc_norm,0.8042222664807808,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_four_over_six_attempt1/lmeval/lmeval_report.json,8a83714df0430b61096297f42124a091272d8ec63b67988baed52bffa1b44823,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,baseline,openbookqa,acc_norm,0.466,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_four_over_six_attempt1/lmeval/lmeval_report.json,8a83714df0430b61096297f42124a091272d8ec63b67988baed52bffa1b44823,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,baseline,boolq,acc,0.8061162079510703,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_four_over_six_attempt1/lmeval/lmeval_report.json,8a83714df0430b61096297f42124a091272d8ec63b67988baed52bffa1b44823,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,baseline,winogrande,acc,0.7348066298342542,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_four_over_six_attempt1/lmeval/lmeval_report.json,8a83714df0430b61096297f42124a091272d8ec63b67988baed52bffa1b44823,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,baseline,piqa,acc_norm,0.8177366702937976,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_four_over_six_attempt1/lmeval/lmeval_report.json,8a83714df0430b61096297f42124a091272d8ec63b67988baed52bffa1b44823,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
mistral7b,seed0,baseline,mmlu,acc,0.5735650192280302,sealed_report_reuse,research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V63_acc_full8_mistral7b_four_over_six_attempt1/lmeval/lmeval_report.json,8a83714df0430b61096297f42124a091272d8ec63b67988baed52bffa1b44823,,0,0.4.11,not recomputed; no CI fabricated from aggregates,,,,
